Review,Rating,sentiment,review_length,polarity,label
went pill skin went nut super dry breaking like crazy acne fighting remedy dry skin worse,5,positive,26,-0.16,2
must using year changed skin care continue never tried change toner ended breaking lot know alcohol not good skin dont care love stuff must girl doesnt want break,5,positive,70,0.12239583333333333,2
tried numerous acne face wash hand best one found skin not looked clearer balanced healthier year love product not leave skin feeling oily dry,5,positive,47,0.29629629629629634,2
warming really nice exfoliation without harsh glad spent point buying full size,5,positive,22,0.24749999999999997,2
sunblock amazing clear white cast greasiness apply healthy amount every morningi problem putting make best wont brake,5,positive,41,0.47000000000000003,2
product great size would definitely say worth money work well sensitive skin scentless,5,positive,25,0.30000000000000004,2
bestprimerever ive tried one best bought trail size see buzz loved kept foundation place blurred pore trial gone investing full size,5,positive,51,0.8125,2
using product year long time shani darden fan admit twice yearly forehead botox regular use retinol reform mean age rest face get minimum attention look minimally lined forehead absolute worth trying month seeing work,5,positive,64,0.1,2
ive looking spf moisturizer summer love product doesnt smell like sunscreen hydrating light weight definitely recommend,5,positive,27,0.275,2
cosmeticsbye bye eye creamfeels great soon put instantly look refreshed dark circle noticeably reduced noticed reduction appearance wrinkle also,5,positive,37,0.21666666666666667,2
bon produit lodeur est trs agrable toute subtilit produit pntre bien rapidement nai toutefois remarqu damlioration significative texture peau aprs semaines dutilisation,4,positive,32,0.0,2
went sephora today looking face mask clean poresblackheads minimize mask immediately recommended happy result ive used face silky smooth literally said god washed dried face pore look much smaller super picky face mask felt need write review worth,5,positive,85,0.3232421875,2
remove makeup burn eye going finish bottle wouldnt repurchase,2,negative,16,0.0,0
nothing compare wont without congestion active annoying zit important use cleansing get directly area follow good moisturizer dont touch spot stuff work magic gently killing inflammation dont need ton acid top,5,positive,63,0.19348958333333333,2
skinfix barrier lipidboost eye transformed eye way didnt think possible ive used week already see eye looking heatlhier know might sound weird almost like eye seem bouncy filled cannot wait see longterm result,5,positive,56,0.15,2
excited came buy mist smell good dont think help set makeup,2,negative,28,0.6425,0
ive used week fade acne scar ive month see drastic difference really work continue use,5,positive,34,0.1,2
product tighten skin not sure worth white film leaf face finger,2,negative,25,0.016666666666666663,0
hate product leave face feeling heavy oily really liked smoothly applied not overwhelming sent good youre sensitive kind thing,5,positive,38,0.2375,2
eye cream come cute packaging love shape bottle color cream nice smell great there irritation applies smoothly definitely recommend,5,positive,37,0.43,2
far luxurious lip balm ever used lip feel soft smooth scent like sweet taste lemon drop perfect time year keep lip healthy treat lip happy get use received product freecomplimentary testing purpose however think buy one teenage daughter likely steal one,4,positive,83,0.3522727272727273,2
really liked summer friday vitamin serum lightweight effective really helped hyperpigmention cheek,5,positive,27,0.48333333333333334,2
received product complimentary test review influenster started using product ive already noticed difference skin since using indigo overnight repair always get random dry patch havent new one since started using two patch almost gone definitely recommend,5,positive,62,-0.026060606060606062,2
ive trying different moisturizers well known brand finally decided truly best one perfect consistency not oily greasy settle skin sitting top past moisturizers tried always something not right one fuss exactly claim,5,positive,69,0.29464285714285715,2
dont know havent acne since started using face never stayed clear,5,positive,27,0.10000000000000002,2
didnt anything unfortunately made skin feel tight oily think inflamed skin,1,negative,22,-0.059523809523809534,0
murads retinol renewal serum face glowing skin not look softerbut healthier received many complimentseveryone wanting know whats changed beauty routine course not share beauty routinei tell get sephora,5,positive,45,0.16666666666666666,2
loved every product glow recipe come chance try far one really seems like made skin type concern help treat acne without drying combination skin,5,positive,45,0.3333333333333333,2
received complimentary influenster tatcha review give opinion made japan started include night time routine help make face feel smooth not feel oily,5,positive,46,0.4375,2
product smell absolutely awful smell bad horrendous like concerning almost feel like put something rotten rotting face use toner moisturizersunscreen leaf beautiful glow help fade dark spot much less noticeable,4,positive,59,-0.16736111111111107,2
lotion routine skin really going dryness breakout dullness uneven texture thought maybe would help skin way found absolutely difference skin lotion fast absorbing though thats experience,1,negative,55,0.048,0
product wonderful lightweight pleasant moisturizer smell great oilycombination skin stuff didnt clog pore make face oily made feel fresh soft supple definitely buying little long way stuff definitely worth money,5,positive,60,0.3350694444444444,2
received product complimentary influenster testing purpose personally not fan moisturizer firstly scent moisturizer strong due tea tree extract minty not pleasant scent secondly moisturizer not keep skin moisturized long face still felt dry application,2,negative,60,0.0561111111111111,0
usually dont see difference skin unless product really good ive reputable facial oil laura merceir malin,5,positive,24,0.16499999999999998,2
love product made dark eye much lighter less puffer,5,positive,16,0.09583333333333335,2
love product first didnt work till month acne clear ive never breakout,5,positive,23,0.325,2
reading review people didnt like grainy texture tingly sensation opinion grainy texture doesnt bother much fine dissolve skin hour also dont feel tingly sensation whatsoever not sensitive skin ive used time put nighttime skin routine skin feel softer brighter morning,4,positive,78,0.06333333333333334,2
excellent product removing dead skin fully exfoliate without aggressive hard time trying find product wasnt abrasive skin trick,5,positive,35,0.16944444444444443,2
tasted kind like tang emergenc however package cant really say one way another going help skin long term doesnt mix well cold water room temperature seems best dissolve powder although less enjoyable drink,3,neutral,50,0.22037037037037036,1
moisturizer one favs super light weight really make skin feel super hydrated,5,positive,20,0.31666666666666665,2
received product free influenster exchange honest review super excited received box review dior totaled capture super potent eye serum amazing upon first use product went smoothly left eye feeling moisturizer looking brighter multiple fine line wrinkle around eye started become less noticeable applicator really nice allows get crevice around eye smoothly small amount product went long way first worried result would not justify price tag profit wrong product definitely worth spending extra money extra money spend would definitely recommend product others would buy long finance allow,5,positive,154,0.20050724637681158,2
use two month nothing changemy dark spot still facei choose something productnot worth would not recommend,1,negative,28,0.075,0
not sure helped dark circle mine fair skin type really enjoying light absorbs fast feel nice not greasy fine line seem reduced,4,positive,33,0.3020833333333333,2
big fan sulwashoo product use serum cleansing applying moisturizer routine morning use serum alone skipping moisturizer sensitive oily acne prone skin minor discoloration serum doesnt clog pore doesnt cause irritation either skin feel super hydrated skin tone look even smell amazing received complimentary sulwhasoo review,5,positive,81,0.30791666666666667,2
sure product gave reaction around eye change routine bad reaction couple day normally would love rate brand high given price point certain not ultrasensitive skiin like mine,3,neutral,56,0.11775510204081636,1
thinking wasnt going like toner surprise good product pricey good using almost month cotton ball leaf skin feeling soft exfoliates skin way doesnt scent prefer scented product overall good product,4,positive,65,0.3458333333333334,2
surprise serum first came bottle thin water like dried tighten skin felt better use night serum texture skin feel different also like affordable,5,positive,52,0.029999999999999992,2
first masque gentle skin brown gel spread clear color skintone provided instant hydration winter monthswhat not happy not provide long lasting result price tag worked instant pick revive skin like daily moisturizer visible result skin texture regular use would work great adding moisturization skin event take effect long flight not regular staple skin changing benefit atleast not skin,3,neutral,101,0.07710059171597633,1
omg love brand really amazing using face oil week say love result skin look healthier smooth super glowing combination skin work amazing not leave skin feeling greasy love ingredient face oil really great,5,positive,66,0.5697916666666667,2
good beginner vitamin potent also non irritating didnt see lot difference dark spot using entire bottle knocked star dark spot stubborn though definitely not knocking youre new vitamin youre unsure start one,4,positive,69,0.09782828282828279,2
great facial oil use morning makeup great oily skin help redness similar sunday riley luna oil blue tansy well better price point think even better job oil high quality thick oil sits skin well,5,positive,68,0.27080000000000004,2
thankfully not citrus oil lot sunscreen reason find break anything challenge find good non heavy sunscreen without great mineral sunscreen minimal white cast moderately greasy feel dry like note use day not wear makeup unsure layer,5,positive,74,0.20416666666666666,2
amazing inexpensive super hydrating,5,positive,8,0.4666666666666667,2
didnt know anything product bought addicted use every night love cream etc many none made skin look soft fianc asked night makeup took shower not argan milk make skin glow hooked,5,positive,70,0.10874999999999999,2
not suprised fell love quickly work amazing skin immediately looked youthful hydrated product absorbs beautifully skin making feel nourished moisturized helped repair dry winter skin gave early springtime glow always shelf new favorite complimentary sulwhasoo loved,5,positive,67,0.45709366391184575,2
like product help late life newly found acne little long way find skin tightening affect without dryness great woman may little sag skin careful not apply ask like gel mask start roll gave star take time work put zit take day gone acne want gone,4,positive,99,-0.0154040404040404,2
love product always one focus topical skincare decided give goopglow try say ill changing routine include inside skincare week skin felt brighter clearer refreshed besides love morning ritual goopglow morning beyond obvious skincare benefit make feel like really took care make ready tackle day would totally recommend,5,positive,88,0.19999999999999998,2
mask give cool feeling calm skin instantly great summer,5,positive,13,0.675,2
sensitive skin serum gentle irritation burning sensation pleasant not overwhelming scent use night skin look brighter morning also helping even skin tone,5,positive,45,0.19520833333333332,2
awesome product easy use able see result wks use,4,positive,14,0.6444444444444445,2
really liked product skin felt really smooth used,4,positive,14,0.5,2
love live florida spf important moisturizer consistency great face feel moisturized protected day long,5,positive,29,0.3997727272727273,2
received product complimentary murad skincare retinol triactive technology serum formulated fastacting retinoid timereleased retinol retinol booster minimize irritation maximize visible result tried time last week unfortunately still experienced minor irritation associated retinol particularly dryness red itchy skin said irritation experienced not unbearable beginner come retinol think give time skin adjust,4,positive,93,0.22407407407407406,2
ive looking forever toner didnt alcohol skin incredibly dry sensitive boot trying month ago friend hesitant due price eventually cave worth two skin feel hydrated lot redness gone away definitely loyal long time,5,positive,74,0.18072916666666666,2
good product think awesome eye serum smooth not oily sticky serum seemed brighten eye area kept eye hydrated day noticed big change fine line around eye man wanted natural look got would definitely purchase eye cream future recommend others,5,positive,78,0.32708333333333334,2
great sunscreen rub super well greasy feeling doesnt sunscreen smell either give protection feeling light natural,5,positive,26,0.46458333333333335,2
glad bought mini not great feel like water dry skin,3,neutral,17,0.65,1
love product expensive feel need order another bottle finish dark spot job hoping one bottle would enough tone dark spot enough,3,neutral,40,-0.06507936507936508,1
going buy product seeing ingredient one jar moisturizer turned away shocked take ingredient combat suppose thx ill skip,1,negative,47,-0.7,0
initially tried sample size true blue duo prior purchasing fullsize best face oil far deeply moisturizes absorbs quickly last long time drop enough face smell amazing love every herbivore product,5,positive,52,0.2465277777777778,2
obsessed product metal applicator make application easy noticed fine line gently fading away dark circle brighting definitely buying product,5,positive,35,0.019791666666666676,2
two week using product already see difference skin get hormonal acne random breakout helping control breakoutsi really havent noticed anything digestion side stomach not getting bloated eating,4,positive,51,-0.14166666666666666,2
fan brand product initially even though become part beauty routine still cant believe difference make instantaneously brightens plump hydrate face right applying even though rich,5,positive,49,0.22023809523809523,2
job skin looked felt really good one use look feel smell like smoothie face unfortunately scent thought not lot broke skin really badly return here,4,positive,50,-0.16666666666666663,2
face cream wonderful pleasant surprise jar made wonderful metal type feel really good size much product get little bit face cream long way wonderful light weight skin not make skin feel weighed greasy oily also not clog pore feel like could slightly hydrating almost gel like cream light weight feel fantastic consistency even using month feel like jar last long time,5,positive,128,0.4108240740740741,2
think fantastic eye cream dont suffer dark circle eye get puffy morning work great ingredient amazing think maybe need rename love thick lux feel work perfect makeup alone lot redness lid take away immediately color perfect tried alot eye cream top notch feel like people unrealistic skincare,5,positive,97,0.40499999999999997,2
use complete clinique skin care line honest dont see difference skin use clarifying lotion dose help get make though husband product see difference less oil,4,positive,49,0.17777777777777778,2
bought awhile back since needed new cleanser affordable end large array facial cleanser first thought good cleanser used realized left weird slimy film skin using even washing face twice always used make remover cleanser would think wouldnt even able remove make anyway finish current tube definitely not repurchasing get star price packaging fragrance,2,negative,108,0.2000463821892393,0
combination skin last year ive breaking random spot different thing unfortunately ive change moisturizers make still not feeling skin without anything suggested someone work combo good balancing sensitive skin doesnt feel slimy also doesnt feel like wash way water breakout spread different area eye brow nose chin cheek etc thing changed since significant breakout began cleanser returningtwo star significant smell didnt dry skin outalso runny,2,negative,135,0.009294871794871793,0
recieved dior capture totale super potent rich creme complimentary testing purpose loved container came applied soft velvety cream face instantly love gave face pretty glow perfume cream wasnt overbearing excited try product see ending result,5,positive,62,0.4058333333333334,2
leaky packaging like several others stated wasted much product wish got money back,1,negative,19,0.0,0
cream okay use moisturizer makeup seen difference help glow skin recieved free sample,4,positive,36,0.45,2
buttery soft face cream little long way skin felt radiant use skin felt tighter brighter fine line diminished friend family said glow something face cream not delivered definitely buy product,5,positive,53,0.015277777777777779,2
love guava vitamin brighteye gel cream glow recipe silky creamy texture glide onto skin without tugging like gently pat formula skin applied face serum moisturize eye look brighter definitely tell hydrated use eye cream bottom line work reduced dark circle eye,5,positive,81,0.20833333333333334,2
noticed dark spot face faded week using baby also face glowing everytime use definitely recommend,5,positive,30,-0.18310546875,2
sent free test exchange honest opinion one best serum ever tested itd lightweight skin looked great one day powerful doesnt make skin irritated worth every penny,5,positive,54,0.5666666666666665,2
apparently missed original formula lived name received good gene promo since using three week tell skin isnt clean smooth using say banila second step cleansing another soap breakout weird hate add waste world either try pawn someone hardy skin squeeze toilet recycle bottle,3,neutral,102,0.01843434343434342,1
huge fan eye cream light bag soft line darkening eye say excited see benefit product month use far formula light easy apply well ultra soft scent noticed using eye cream twice thus far brightened underneath eye throughout softened skin around eye like packaging say smooth hydrate absolutely say,5,positive,101,0.26083333333333336,2
not expected tiny bottle product worth hydrating smell amazing,3,neutral,26,0.2,1
really like eye cream wanted say reason gave way feel skin feel almost little greasy dont like feeling product skin doesnt melt fast try use small amount really like use day night feel refreshing keep eye hydrated ive seen small change using sometimes forget use eye area look smoother overall enjoy product also find something little cheaper work fine,4,positive,120,0.07051282051282051,2
always fan using eye cream wearing makeup day make concealer look super natural make eye super hydrated really enjoyed using recommend skin type,5,positive,44,0.34791666666666665,2
great oily sensitive skin feel like sink right,5,positive,12,0.27142857142857146,2
great bang buck everyday moisturizer,5,positive,9,0.275,2
youre looking great retinol product received free sample definitely purchasing ive hunt good counter retinol product serum perfect light smooth really work could tell within week skin looked clearer firmer work really well retinol cream moisturizer,5,positive,68,0.4555555555555556,2
absolutely love cream late hydrating light,5,positive,15,0.20000000000000004,2
gentle sensitive dry skin hypersensitive skin extremely dry keep skin soft hydrated day relief hardly found anything else suit skin hardly noticed scent thankfully work,5,positive,50,-0.047083333333333345,2
skin always freak whenever season change get super dry flaky irritated product try soothe however time decided try sleeping mask pleasently surprised result thick enough stay face night really hydrate not sticky annoying sleep still felt like skin could breathe great given complimentary product try however ive already recommended many friend get,5,positive,99,0.13333333333333333,2
received freeproduct trywithtopbox excited try laneige brand familiar make great product love added bonus small cream applicator stick youre not sticking finger jar great touch little long way moisturizer use much feel bit sticky learned first application grateful product last awhile used morning night feel skin feeling hydrated smooth overall great moisturizer,4,positive,106,0.3151785714285714,2
really nice moisturizer like basically unscented there light scent smell fresh barely noticeable slightly sensitive skin caused issue skin smoothly leaf skin looking moisturized fresh also like pump save squirting place make less waste ive using daily plan continue,4,positive,85,0.19283333333333336,2
doesnt make face feel sticky doesnt require much product thin texture slip easily glide face evenly doesnt make skin feel dry either helped uneven tone oil production last long time use morning night,5,positive,58,0.009722222222222231,2
purchased reading review excited try using consistently month feel like didnt improve skin discoloration didnt hate definitely didnt love like clean glass bottle get lot pay end wasnt say looking something help maintain skin might better fit past scar trying lighten didnt work way wanted,4,positive,108,0.12541666666666668,2
honestly shocked cleanser doesnt better review started mini see would like unfortunately fell love loathed spend cleanser finished mini combination acneprone skin lot congestion hormonal acne using combination papaya cleansing balm paulas choice bha time week cleared skin diehard cerave fan even cleanser cant compete nothing leaf skin soft moisturized cleanser shell absurd amount money every month wonderful yummy smelling cleanser hate love glow recipe,5,positive,144,0.01605113636363636,2
amazing result use morning makeup bed moisturizer friend commented something face different youthful immediately spread word buy asap,5,positive,39,0.5104166666666666,2
cream texture amazing need apply small pearl magic happen used couple day soon apply feel skin smooth shiny dont know work pore feel pore better appearance definitely would,5,positive,62,0.3125,2
spray great getting hard reach area prevent breakout really degree spray,5,positive,20,0.25277777777777777,2
fresh smell wake morning gentle exfoliation work great sensitive skin smell great,5,positive,21,0.44000000000000006,2
smooth relaxes wrinkle around eye cooling effect applying last couple minute stay moist never get sticky absorbs skin,4,positive,33,0.0,2
gave product star used essence product even legit korean one didnt make dry patch forehead feel hydrated love ceramides,5,positive,40,0.14444444444444446,2
today talking drunkelephant shaba complex eye serum satiny eye serum formulated powerhouse ingredient tackle major sign aging around eye fine line wrinkle sun damage rested youthful appearance unfortunately didnt well product eye became irritated sensitive stop using product others may good product shaba complex eye serum contains potent dos black tea ferment copper peptide work together support firmerlooking appearance around eye helping slow sign aging appear unique combination edelweiss stem cell niacinamide help diminish appearance fine line wrinkle passing friend try good product wasted firm believer product doesnt work believe product work different skin type react differently product one thing say love love convenience twist applicator drunkelephant product amazing,3,neutral,209,0.0978587962962963,1
lineup favorite facial cleanser using product year one item come back time time gentle yet effective two mini bar last couple month buy mini simply hard pick favorite two,5,positive,64,0.13083333333333333,2
sent complimentary farmacy exchange honest thought ive using little week wow stuff amazing first smell like spiced honey love got creamy consistency absorbs quickly skin feel warm soothing instantly give skin healthy glow not sure plumping benefit yet havent using long enough cant wait see thank farmacy,5,positive,91,0.2354166666666667,2
received product complimentary test refreshing smell great leave face feeling soft hydrated,5,positive,20,0.4625,2
love product make face feel smooth hydrated love one pump instead shampoo bottle cap like product line small pump cover face neck absorbs quickly leaf smooth even surface perfect makeup application far favorite inkey list product recieved complimentary influenster review purpose,5,positive,81,0.3581439393939394,2
havent seen difference yet love way make eye feel lid underneath metal applicator nice dab use jade roller continue smoothing refreshing great way start day,5,positive,52,0.6375,2
received complimentary product influenster exchange honest review first love product come glass packaging thats absolute win eye second alcoholfree another plus every time try toner drain skin moisture leave feeling dehydrated tight one toner biossance lightweight full hydrating ingredient like glycerin squalane along hydration also nourishing antiinflammatory ingredient like bhas turmeric root extract seen difference skin using product week highly recommend,5,positive,110,0.31464285714285717,2
cette lotion fortifiante est idale pour peau elle sent telle bon est super douce elle laisse peau visage cou trs lisse hydrateon sent vraiment que cest produit luxe plus son emballage est tellement chic ladore,5,positive,47,0.5208333333333333,2
cream smoothly isnt greasy ive using month noticed improvement mainly hydration skin texture supple area around eye reducing dark undereyed circle havent noticed much improvement wrinkle absolutely improvement decent eye cream wont purchasing,3,neutral,70,0.16904761904761906,1
cool product first time trying toning foam love concept specifically like one packaging pretty product smooth blend skin doesnt leave skin feeling sticky weighed,5,positive,52,0.24027777777777776,2
love product great price work good not irritate skin feel like working brand great,4,positive,22,0.7,2
got sample purchase purchased full size immediately start warm right amount grit squeaky clean cooling rinse impressed,5,positive,40,0.5204761904761905,2
love acne solution breaking lot cleared skin acne tried something different not sticking,5,positive,36,0.25,2
dare call best moisturizer tried yet ton skin get irritated easily product gentle effective highly recommend,5,positive,33,0.5226666666666666,2
skii facial treatment cleanser really good cleanser combination skin not cause oiliness not dry skin right nice foaming cleaner smooth add water foam really well good lather skin felt clan smooth using nice light floral scent not overwhelming little dab long way skin felt bit tighter use decent product,5,positive,88,0.26932539682539686,2
love product scared try sensitive skin eczema one best skin product could ever tried skin stay moisturized throughout day night hydra vizor also use primer makeup love,5,positive,60,0.5875,2
really excited try product pore always open needed something help minimize daily basis came handy thought would use daily definitely would recommend people oily skin,5,positive,50,0.21071428571428572,2
pretty much obsessed lip care item lip moisturized one minute cracked next cream feel light lip moisturizing faint rose smell doesnt deter using far irritation noted use thats good sign would much prefer wasnt jar great product nonetheless apply night wake smooth pout morning,5,positive,84,0.2677272727272727,2
underrated hydrating isnt sticky use oil skincare done mixed foundation perfect glass skin even without makeup give pretty glow face definitely help nourishing skin enjoy applicator control much come,5,positive,67,0.36875,2
honestly helped much unfortunately dont picture share hated taking picture acne used whole month tell skin much better stopped getting cystic acne completely changed game although little pricey definitely worth order second bottle right,5,positive,72,0.0066558441558441424,2
issa dawg really wanted love product tried tell thing made skin look crazy not good way disappointed bueno,2,negative,38,-0.1416666666666667,0
pretty happt product took day get right first used firmx left heavy residue instructed used withother eye lotins found puffiness eye disappear give star,4,positive,50,0.11714285714285713,2
amazing result far best retinol product ever used doesnt dry skin boosted radiance feel firmer lifted skin already game changer correcting every sign see aging without irritating skin already purchased third time best,5,positive,54,0.22916666666666669,2
love finally found something work received sample fell love ordered full size little long way use clarisonic,5,positive,35,0.23229166666666667,2
fan josie maran product excited gifted eye cream testing purpose texture interesting look thick smoothly also love retinol antiaging overall hydrating eye cream without clogging pore,4,positive,50,0.29928571428571427,2
exactly needed skin great pick toner ideal friend applying moisturiser using week skeptical first design bottle made use discover fresh wake skin every morning thank lancme fantastic new skin wonder product great gal guy annoying fragrance simply fantastic,5,positive,71,0.3896694214876033,2
great gradual glow floral fragrance mask self tanning scent normally get type product pricey last long time wish bottle wasnt transparent protect product increase shelf life,4,positive,48,0.225,2
product okay help moisture didnt notice plumping fullness maybe time start work continue use little see see noticeable result given complementary,2,negative,43,0.15625,0
dry skin always looking super hydrating product serum solid texture serum amazing absorbed skin almost immediately without stickygreasy residue,3,neutral,35,0.23333333333333334,1
love stuff got sample make skin soft glow somehow even tone gentle skin doesnt get irritated downside drying nothing moisturizer cant fixon sample say murads age reform line recommend anyone,5,positive,63,0.302,2
using year theyve really helped acne prone skin breaking beginning serious purge stuck get occasional break know work recently stop taking week surgery cant take vitamin broke like crazy,5,positive,75,-0.13333333333333333,2
seemed fine first day use eye area became really irritated also doesnt make noticeable difference undereye circle,1,negative,28,0.16666666666666669,0
sample felt great skin not enough notice difference need purchase full size report back far felt great skin,4,positive,35,0.3416666666666666,2
year old daughter bought moisturizer received sample order gave brand eliminated dry patch skin beside nose nothing else would tried sample loved home school went sephora purchased several week ago,5,positive,70,0.18333333333333332,2
really liking day cream plus spf not heavy greasy feel nice hydrating also layer easily moisturizers makeup,4,positive,32,0.17541666666666664,2
amazing luxurious enriching even though oil soak well doesnt stay greasy skin make skin look alive fan life received product free influenster,5,positive,40,0.5480468749999999,2
not giant fan smell fantastic cleanser oily skin doesnt strip skin leaf super soft,4,positive,29,0.20833333333333334,2
super hydrating smell amazing absorbs quickly dry area gmface instantly get rid area without leaving skin oily,5,positive,27,0.24,2
not hydrating used gone give chance wont buy,2,negative,19,-0.1,0
cream simply amazing super excited try first dior product not disappoint particular formula super rich took little time completely absorb typically used night bed result amazing week frown line brow softened line eye seemed fewer not shocked worked quickly didnt anything particular large pore wasnt marketed course packaging beautiful came small scoop keep jar hygienic possible even top shelf price highly recommend repurchase run,5,positive,133,0.19182359307359312,2
unfortunately vitamin didnt help skin tried day finished one bottle bought second see could see something happening sadly acne spread little neck never previously really wanted work considering amazing review said natural remedy may work didnt,2,negative,82,-0.04531249999999999,0
using week far loving remove make even mascara havent tried waterproof mascara yet skin feel hydrated not greasy,5,positive,40,0.21250000000000002,2
git free test let ssy absolutely love make skin soft love using hand chest,5,positive,28,0.4453125,2
received product sample free influenster not paid feedback giving candid review tried cream usual skincare routine work well lotus eye cream leave slight greasy residue said someone acneprone skin product not negatively impact skin like cream true winner fresh lotus line night recovery cream would recommend cream anything dry skin concern even acneprone skin,4,positive,99,0.19739583333333333,2
ive used belif eye bomb year started give milium bought seemed lighter unfortunately consistency thin not hydrating enough especially makeup also hadnt even used week seemed separating squeezed aside gave friend doesnt dry eye like suggest sample first,3,neutral,82,-0.11944444444444445,1
great great product gel texture light yet hydrating perfect give facial moisturizer one holy grail product currently repurchase,5,positive,29,0.5333333333333333,2
year use cannot live ordinary product amazing add purity moisturizer everday exactly skin need break easily,5,positive,38,0.23393939393939397,2
love product someone pale skin burn anytime leave house product hand helpful recently got visible tattoo direct sunlight need sunscreen healthy recommend brand folk dont want harmful product new tattoo received product complimentary review purpose,5,positive,64,0.2028068181818182,2
judging review guess doesnt work everyone love eye cream use morning night found one eye cream actually brightens eye area sensitive skin around eye area havent found irritating might not everyone usually find clinique gift smaller sample size really didnt take long notice difference,5,positive,86,0.028333333333333335,2
received like many exchange honest review clearly not targeted demographic product expensive good mean like way better anything find cheaper problem paying something mediocre next way affordable serum dont understand nice sure feel good skin yes ive tried product claim thing even way affordable price look beautiful bathroom yes not paying packaging paying result sorry,2,negative,124,0.2618055555555555,0
like remove make cleanses face really well hate smell fragrance free product smell like box hair color dont really like,4,positive,39,-1.3877787807814457e-17,2
first let talk amazing light citrus scent love pretty mint green color smooth texture extremely hydrating give skin lite within glow not oily look feel perfect spring summer moisturizer not get smell try lucky enough get try review contest glad otherwise might not discovered little gem see,5,positive,92,0.3147636217948718,2
noticed definite matte application use along superdefense tartes clay loose powder stay oil hour depending much moving around someone extremely oily skin usually notice shininess within hour makeup application huge feat cannot recommend enough,5,positive,57,0.021153846153846165,2
moisturizer best ive used dry uneven skin lot texture couple noticed huge difference skin radiant dewy less red texture minimized ive using month never use anything else love stuff would highly recommend skin issue,5,positive,79,0.19151515151515153,2
great product didnt give star little heavy see others suffer chronically dry skin would love ill definitely still buy use especially winter,4,positive,44,0.12083333333333335,2
received free influenster testing purpose overall like sensitive skin left recommended minute sensitive skin left face smooth refreshed,4,positive,38,0.125,2
ive looking niacinamide product think ive found favorite great night mask ive seen improvement,5,positive,24,0.65,2
looking vitamin product like natural brightening amazing thank yttp,5,positive,21,0.5666666666666668,2
bought hoping find cheaper alternative sttropez bronzing water bottle last month quite disappointed spray bottle terrible far fine mist spray large droplet problematic sunless tanner also extremely tacky not dry lead smearing transferring effort not wasteful decanted empty sttropez bottle least spray evenly honestly thinking return color nice thats,2,negative,107,-0.028246753246753267,0
pleasantly surprised drop went smoothly skin absorbedquickly tacky residue left skin feeling soft hydrated,5,positive,27,0.15,2
love smell product didnt leave face greasy didnt break face left face soft use everyday could see difference within week ive tried,5,positive,42,0.039999999999999994,2
longer need depend paulas choice bha liquid choice bha option bha toner farmacy better high percentage bha exfoliants hand thank farmacy adding much needed option skincare universe much appreciated,5,positive,54,0.1057936507936508,2
like serum price super affordable packaging light pump taken traveling feel good skin whole line help moisture absorption love,4,positive,41,0.42666666666666664,2
anxious try not seen result right away think great product show result time washing face applying lotion dabbed little face like smell ease use bottle feel skin anxious see long term result using consistently,5,positive,78,0.13727678571428573,2
ive using month havent noticed anything yeti love drunk elephant product though work really well ill give time probably buy,3,neutral,31,0.175,1
bought whim test well worked oil based cleanser clinique balm fresh sea berry cleansing oil incredibly surprised still shock well manages remove makeup faster effectively clinique balm thats sure requires decent amount cleanse entire face makeup still worth price love stuff,5,positive,84,0.3218229166666666,2
received product influensters voxbox bit skeptical product seeing sensitive acne prone skin love concept behind product simplifying routine overall pretty happy far use day cleanse face morning helped significant amount evening redness doesnt dry skin complaint would doesnt best job removing makeup dont trust get everything evening use regular soap water wearing full face makeup great product wear little makeup,4,positive,131,0.16769607843137255,2
first time trying surprised product remove make leaf skin soft clean great product,5,positive,21,0.32333333333333336,2
awesome product exfoliates doesnt leave fave feeling dry,5,positive,10,0.4666666666666667,2
received day cream complimentary influenster first cream not harm sensitive skin clinique cream helped protect skin harmful radiation moisturized well,5,positive,39,0.14500000000000002,2
great dry skin not drying oily skin much moisture especially applied moisturizer however smell great besides nothing much write,3,neutral,38,0.32222222222222224,1
love product saw result week use black tea serum amazing together,5,positive,20,0.40277777777777785,2
packaging bottle absolutely beautiful bright red color sleekness attractive loved subtle scent floral feminine scent not overpowering lastly enjoyed smooth product went received product complimentary enjoy price tag bit high buy,3,neutral,72,0.38972222222222225,1
love stuff recently got voxbox say amazing put face neck every morning right serum make skin feel smooth love chamomile also,5,positive,45,0.46428571428571425,2
love product really help keep shine away day,4,positive,13,0.375,2
quite pleased add product daily skincare routine easy use one pump product enough whole face first week using noticed dried skin put extra moisturizer first week skin got used worked great leaf skin looking shiny clear,5,positive,71,0.22393939393939394,2
found noni face oil nourishing gentle skin moisturizing love skin get dry weather get colder use last skincare routine apply moisturizer,5,positive,45,0.1688888888888889,2
received mist week ago thinking would job would hydrating universal usual pleased see actually travel friendly formula fine mist actually work sooo great makeup would spray beauty blender instead dampening apply foundation touch throughout day skin sensitive urban decay setting spray also wasnt liking result using skincare focused mist makeup felt like couldnt get perfect inbetween know mean cause way get away mist led extra shine not really working foundation found babyi trip coming worried dehydrated skin wear fullmakeup long hour vegascali weather however think timing product came life couldnt perfect,5,positive,186,0.24884259259259262,2
received product sample struggled eye puffiness eye cream dont apply smoothly difficult measure response miracle worker texture soft easy blend doesnt feel heavy slight difference regular consistent use measure response longer use month far keeper,4,positive,82,0.06742424242424243,2
